customer_id,segment,city,district
C-20328,Seg A,Kiryat Ata,Haifa
C-20329,Seg C,Kiryat Ata,Haifa
C-20330,Seg D,Mevaseret Zion,Jerusalem
C-20331,Seg B,Herzliya,Center
C-20332,Seg B,Ramat Gan,Center
C-20333,Seg D,Netanya,Center
C-20334,Seg B,Dimona,South
C-20335,Seg B,Netanya,Center
C-20336,Seg B,Rishon LeZion,Center
C-20337,Seg B,Jerusalem,Jerusalem
C-20338,Seg A,Netanya,Center
C-20339,Seg A,Rishon LeZion,Center
C-20340,Seg A,Rishon LeZion,Center
C-20341,Seg B,Ramat Gan,Center
C-20342,Seg A,Karmiel,North
C-20343,Seg D,Karmiel,North
C-20344,Seg A,Rishon LeZion,Center
C-20345,Seg D,Haifa,Haifa
C-20346,Seg B,Ashdod,South
C-20347,Seg A,Netanya,Center
C-20348,Seg A,Netanya,Center
C-20349,Seg C,Ashkelon,South
C-20350,Seg A,Mevaseret Zion,Jerusalem
C-20351,Seg B,Haifa,Haifa
C-20352,Seg C,Haifa,Haifa
C-20353,Seg C,Jerusalem,Jerusalem
C-20354,Seg B,Netanya,Center
C-20355,Seg C,Herzliya,Center
C-20356,Seg B,Akko,North
C-20357,Seg C,Petah Tikva,Center
C-20358,Seg C,Dimona,South
C-20359,Seg A,Karmiel,North
C-20360,Seg D,Afula,North
C-20361,Seg A,Mevaseret Zion,Jerusalem
C-20362,Seg D,Dimona,South
C-20363,Seg C,Petah Tikva,Center
C-20364,Seg A,Haifa,Haifa
C-20365,Seg C,Rishon LeZion,Center
C-20366,Seg C,Jerusalem,Jerusalem
C-20367,Seg D,Rishon LeZion,Center
C-20368,Seg B,Holon,Center
C-20369,Seg B,Petah Tikva,Center
C-20370,Seg C,Ramat Gan,Center
C-20371,Seg B,Ramat Gan,Center
C-20372,Seg B,Ashdod,South
C-20373,Seg C,Rishon LeZion,Center
C-20374,Seg B,Mevaseret Zion,Jerusalem
C-20375,Seg B,Holon,Center
C-20376,Seg B,Hadera,Haifa
C-20377,Seg D,Beit Shemesh,Jerusalem
C-20378,Seg A,Tel Aviv,Center
C-20379,Seg B,Nazareth,North
C-20380,Seg A,Ramat Gan,Center
C-20381,Seg A,Beer Sheva,South
C-20382,Seg C,Holon,Center
C-20383,Seg C,Ramat Gan,Center
C-20384,Seg B,Tiberias,North
C-20385,Seg B,Rishon LeZion,Center
C-20386,Seg C,Akko,North
C-20387,Seg A,Nazareth,North
C-20388,Seg A,Ashdod,South
C-20389,Seg A,Hadera,Haifa
C-20390,Seg A,Beit Shemesh,Jerusalem
C-20391,Seg B,Afula,North
C-20392,Seg A,Ramat Gan,Center
C-20393,Seg C,Dimona,South
C-20394,Seg B,Nesher,Haifa
C-20395,Seg A,Mevaseret Zion,Jerusalem
C-20396,Seg A,Karmiel,North
C-20397,Seg B,Netanya,Center
C-20398,Seg A,Ramat Gan,Center
C-20399,Seg C,Eilat,South
C-20400,Seg D,Nesher,Haifa
C-20401,Seg C,Mevaseret Zion,Jerusalem
C-20402,Seg B,Herzliya,Center
C-20403,Seg B,Tiberias,North
C-20404,Seg A,Tiberias,North
C-20405,Seg A,Nazareth,North
C-20406,Seg B,Mevaseret Zion,Jerusalem
C-20407,Seg C,Nesher,Haifa
C-20408,Seg D,Nazareth,North
C-20409,Seg A,Beit Shemesh,Jerusalem
C-20410,Seg A,Rishon LeZion,Center
C-20411,Seg A,Tiberias,North
C-20412,Seg A,Herzliya,Center
C-20413,Seg B,Karmiel,North
C-20414,Seg B,Beit Shemesh,Jerusalem
C-20415,Seg C,Petah Tikva,Center
C-20416,Seg A,Hadera,Haifa
C-20417,Seg B,Afula,North
C-20418,Seg B,Netanya,Center
C-20419,Seg B,Herzliya,Center
C-20420,Seg D,Petah Tikva,Center
C-20421,Seg D,Jerusalem,Jerusalem
C-20422,Seg D,Rishon LeZion,Center
C-20423,Seg A,Petah Tikva,Center
C-20424,Seg B,Nazareth,North
C-20425,Seg C,Beit Shemesh,Jerusalem
C-20426,Seg B,Ramat Gan,Center
C-20427,Seg A,Kiryat Ata,Haifa
C-20428,Seg B,Rishon LeZion,Center
C-20429,Seg A,Ashdod,South
C-20430,Seg A,Eilat,South
C-20431,Seg C,Herzliya,Center
C-20432,Seg D,Herzliya,Center
C-20433,Seg C,Ramat Gan,Center
C-20434,Seg A,Tiberias,North
C-20435,Seg A,Petah Tikva,Center
C-20436,Seg B,Tiberias,North
C-20437,Seg B,Karmiel,North
C-20438,Seg C,Beer Sheva,South
C-20439,Seg C,Kiryat Ata,Haifa
C-20440,Seg A,Eilat,South
C-20441,Seg C,Hadera,Haifa
C-20442,Seg D,Mevaseret Zion,Jerusalem
C-20443,Seg C,Mevaseret Zion,Jerusalem
C-20444,Seg C,Netanya,Center
C-20445,Seg A,Eilat,South
C-20446,Seg C,Beit Shemesh,Jerusalem
C-20447,Seg B,Kiryat Ata,Haifa
C-20448,Seg B,Holon,Center
C-20449,Seg D,Eilat,South
C-20450,Seg D,Jerusalem,Jerusalem
C-20451,Seg B,Nesher,Haifa
C-20452,Seg B,Tiberias,North
C-20453,Seg C,Akko,North
C-20454,Seg A,Netanya,Center
C-20455,Seg A,Mevaseret Zion,Jerusalem
C-20456,Seg B,Tiberias,North
C-20457,Seg A,Akko,North
C-20458,Seg B,Netanya,Center
C-20459,Seg B,Beit Shemesh,Jerusalem
C-20460,Seg A,Beit Shemesh,Jerusalem
C-20461,Seg C,Karmiel,North
C-20462,Seg C,Rishon LeZion,Center
C-20463,Seg A,Mevaseret Zion,Jerusalem
C-20464,Seg C,Rishon LeZion,Center
C-20465,Seg C,Akko,North
C-20466,Seg D,Hadera,Haifa
C-20467,Seg B,Tel Aviv,Center
C-20468,Seg A,Hadera,Haifa
C-20469,Seg C,Jerusalem,Jerusalem
C-20470,Seg A,Dimona,South
C-20471,Seg B,Tiberias,North
C-20472,Seg A,Netanya,Center
C-20473,Seg A,Rishon LeZion,Center
C-20474,Seg A,Kiryat Ata,Haifa
C-20475,Seg A,Dimona,South
C-20476,Seg A,Tiberias,North
C-20477,Seg D,Petah Tikva,Center
C-20478,Seg A,Tel Aviv,Center
C-20479,Seg C,Herzliya,Center
C-20480,Seg A,Akko,North
C-20481,Seg C,Ramat Gan,Center
C-20482,Seg A,Tiberias,North
C-20483,Seg B,Herzliya,Center
C-20484,Seg B,Kiryat Ata,Haifa
C-20485,Seg B,Ramat Gan,Center
C-20486,Seg A,Beer Sheva,South
C-20487,Seg B,Karmiel,North
C-20488,Seg A,Petah Tikva,Center
C-20489,Seg B,Beit Shemesh,Jerusalem
C-20490,Seg A,Ramat Gan,Center
C-20491,Seg A,Ashdod,South
C-20492,Seg B,Kiryat Ata,Haifa
C-20493,Seg A,Ashkelon,South
C-20494,Seg B,Rishon LeZion,Center
C-20495,Seg C,Kiryat Ata,Haifa
C-20496,Seg C,Kiryat Ata,Haifa
C-20497,Seg B,Beit Shemesh,Jerusalem
C-20498,Seg D,Tiberias,North
C-20499,Seg C,Ramat Gan,Center
C-20500,Seg C,Nazareth,North
C-20501,Seg A,Rishon LeZion,Center
C-20502,Seg A,Petah Tikva,Center
C-20503,Seg D,Tel Aviv,Center
C-20504,Seg A,Herzliya,Center
C-20505,Seg A,Nesher,Haifa
C-20506,Seg B,Karmiel,North
C-20507,Seg A,Netanya,Center
C-20508,Seg A,Petah Tikva,Center
C-20509,Seg A,Ramat Gan,Center
C-20510,Seg A,Mevaseret Zion,Jerusalem
C-20511,Seg B,Holon,Center
C-20512,Seg A,Ramat Gan,Center
C-20513,Seg B,Netanya,Center
C-20514,Seg C,Kiryat Ata,Haifa
C-20515,Seg C,Jerusalem,Jerusalem
C-20516,Seg A,Karmiel,North
C-20517,Seg D,Ramat Gan,Center
C-20518,Seg C,Netanya,Center
C-20519,Seg A,Netanya,Center
C-20520,Seg A,Holon,Center
C-20521,Seg A,Karmiel,North
C-20522,Seg A,Eilat,South
C-20523,Seg A,Akko,North
C-20524,Seg A,Petah Tikva,Center
C-20525,Seg A,Nesher,Haifa
C-20526,Seg D,Kiryat Ata,Haifa
C-20527,Seg C,Beer Sheva,South
C-20528,Seg C,Petah Tikva,Center
C-20529,Seg B,Tiberias,North
C-20530,Seg B,Rishon LeZion,Center
C-20531,Seg A,Netanya,Center
C-20532,Seg A,Rishon LeZion,Center
C-20533,Seg D,Netanya,Center
C-20534,Seg B,Nesher,Haifa
C-20535,Seg B,Tel Aviv,Center
C-20536,Seg A,Nesher,Haifa
C-20537,Seg A,Eilat,South
C-20538,Seg C,Tiberias,North
C-20539,Seg A,Nazareth,North
C-20540,Seg A,Beit Shemesh,Jerusalem
C-20541,Seg C,Herzliya,Center
C-20542,Seg D,Mevaseret Zion,Jerusalem
C-20543,Seg B,Holon,Center
C-20544,Seg A,Petah Tikva,Center
C-20545,Seg D,Dimona,South
C-20546,Seg C,Hadera,Haifa
C-20547,Seg A,Hadera,Haifa
C-20548,Seg A,Ramat Gan,Center
C-20549,Seg C,Rishon LeZion,Center
C-20550,Seg C,Netanya,Center
C-20551,Seg D,Afula,North
C-20552,Seg A,Beit Shemesh,Jerusalem
C-20553,Seg C,Akko,North
C-20554,Seg B,Haifa,Haifa
C-20555,Seg A,Rishon LeZion,Center
C-20556,Seg D,Rishon LeZion,Center
C-20557,Seg B,Beit Shemesh,Jerusalem
C-20558,Seg D,Herzliya,Center
C-20559,Seg B,Ramat Gan,Center
C-20560,Seg A,Nesher,Haifa
C-20561,Seg C,Hadera,Haifa
C-20562,Seg B,Herzliya,Center
C-20563,Seg B,Herzliya,Center
C-20564,Seg B,Karmiel,North
C-20565,Seg B,Herzliya,Center
C-20566,Seg B,Karmiel,North
C-20567,Seg C,Nesher,Haifa
C-20568,Seg A,Holon,Center
C-20569,Seg A,Netanya,Center
C-20570,Seg B,Mevaseret Zion,Jerusalem
C-20571,Seg A,Beer Sheva,South
C-20572,Seg A,Holon,Center
C-20573,Seg C,Hadera,Haifa
C-20574,Seg C,Nesher,Haifa
C-20575,Seg B,Tiberias,North
C-20576,Seg B,Dimona,South
C-20577,Seg B,Jerusalem,Jerusalem
C-20578,Seg A,Akko,North
C-20579,Seg B,Beer Sheva,South
C-20580,Seg C,Haifa,Haifa
C-20581,Seg A,Ashdod,South
C-20582,Seg C,Nazareth,North
C-20583,Seg B,Beer Sheva,South
C-20584,Seg B,Ashdod,South
C-20585,Seg B,Eilat,South
C-20586,Seg A,Holon,Center
C-20587,Seg C,Petah Tikva,Center
C-20588,Seg A,Ashdod,South
C-20589,Seg C,Hadera,Haifa
C-20590,Seg D,Netanya,Center
C-20591,Seg A,Herzliya,Center
C-20592,Seg A,Herzliya,Center
C-20593,Seg A,Nesher,Haifa
C-20594,Seg C,Haifa,Haifa
C-20595,Seg D,Akko,North
C-20596,Seg A,Akko,North
C-20597,Seg B,Mevaseret Zion,Jerusalem
C-20598,Seg A,Dimona,South
C-20599,Seg D,Ramat Gan,Center
C-20600,Seg D,Haifa,Haifa
C-20601,Seg C,Beit Shemesh,Jerusalem
C-20602,Seg B,Rishon LeZion,Center
C-20603,Seg A,Kiryat Ata,Haifa
C-20604,Seg B,Ramat Gan,Center
C-20605,Seg A,Rishon LeZion,Center
C-20606,Seg D,Afula,North
C-20607,Seg B,Netanya,Center
C-20608,Seg C,Beer Sheva,South
C-20609,Seg C,Tel Aviv,Center
C-20610,Seg D,Dimona,South
C-20611,Seg C,Mevaseret Zion,Jerusalem
C-20612,Seg A,Netanya,Center
C-20613,Seg A,Beit Shemesh,Jerusalem
C-20614,Seg B,Herzliya,Center
C-20615,Seg A,Ashdod,South
C-20616,Seg B,Karmiel,North
C-20617,Seg B,Afula,North
C-20618,Seg A,Netanya,Center
C-20619,Seg A,Nesher,Haifa
C-20620,Seg D,Tel Aviv,Center
C-20621,Seg C,Ramat Gan,Center
C-20622,Seg B,Afula,North
C-20623,Seg C,Afula,North
C-20624,Seg A,Holon,Center
C-20625,Seg D,Kiryat Ata,Haifa
C-20626,Seg A,Nesher,Haifa
C-20627,Seg A,Kiryat Ata,Haifa
C-20628,Seg D,Nesher,Haifa
C-20629,Seg B,Holon,Center
C-20630,Seg C,Netanya,Center
C-20631,Seg B,Nazareth,North
C-20632,Seg A,Haifa,Haifa
C-20633,Seg A,Akko,North
C-20634,Seg D,Petah Tikva,Center
C-20635,Seg B,Ashkelon,South
C-20636,Seg B,Holon,Center
C-20637,Seg A,Holon,Center
C-20638,Seg A,Netanya,Center
C-20639,Seg A,Ashdod,South
C-20640,Seg C,Eilat,South
C-20641,Seg B,Jerusalem,Jerusalem
C-20642,Seg B,Kiryat Ata,Haifa
C-20643,Seg B,Tel Aviv,Center
C-20644,Seg B,Haifa,Haifa
C-20645,Seg A,Herzliya,Center
C-20646,Seg C,Holon,Center
C-20647,Seg B,Netanya,Center
C-20648,Seg A,Kiryat Ata,Haifa
C-20649,Seg B,Tiberias,North
C-20650,Seg A,Karmiel,North
C-20651,Seg B,Ramat Gan,Center
C-20652,Seg D,Jerusalem,Jerusalem
C-20653,Seg C,Herzliya,Center
C-20654,Seg A,Jerusalem,Jerusalem
C-20655,Seg C,Herzliya,Center
C-20656,Seg B,Jerusalem,Jerusalem
C-20657,Seg A,Ramat Gan,Center
C-20658,Seg B,Petah Tikva,Center
C-20659,Seg B,Herzliya,Center
C-20660,Seg A,Ashkelon,South
C-20661,Seg C,Jerusalem,Jerusalem
C-20662,Seg B,Kiryat Ata,Haifa
C-20663,Seg B,Haifa,Haifa
C-20664,Seg D,Herzliya,Center
C-20665,Seg A,Karmiel,North
C-20666,Seg A,Akko,North
C-20667,Seg A,Kiryat Ata,Haifa
C-20668,Seg C,Rishon LeZion,Center
C-20669,Seg A,Jerusalem,Jerusalem
C-20670,Seg B,Eilat,South
C-20671,Seg D,Petah Tikva,Center
C-20672,Seg A,Nazareth,North
C-20673,Seg A,Herzliya,Center
C-20674,Seg B,Ashkelon,South
C-20675,Seg C,Netanya,Center
C-20676,Seg B,Kiryat Ata,Haifa
C-20677,Seg B,Haifa,Haifa
C-20678,Seg C,Rishon LeZion,Center
C-20679,Seg A,Nesher,Haifa
C-20680,Seg A,Ashdod,South
C-20681,Seg B,Tiberias,North
C-20682,Seg B,Ashdod,South
C-20683,Seg C,Tiberias,North
C-20684,Seg C,Tel Aviv,Center
C-20685,Seg B,Ramat Gan,Center
C-20686,Seg C,Haifa,Haifa
C-20687,Seg A,Nesher,Haifa
C-20688,Seg C,Eilat,South
C-20689,Seg D,Herzliya,Center
C-20690,Seg C,Haifa,Haifa
C-20691,Seg B,Beit Shemesh,Jerusalem
C-20692,Seg A,Haifa,Haifa
C-20693,Seg A,Herzliya,Center
C-20694,Seg B,Afula,North
C-20695,Seg B,Akko,North
C-20696,Seg B,Kiryat Ata,Haifa
C-20697,Seg A,Hadera,Haifa
C-20698,Seg C,Nesher,Haifa
C-20699,Seg C,Jerusalem,Jerusalem
C-20700,Seg B,Karmiel,North
C-20701,Seg A,Rishon LeZion,Center
C-20702,Seg A,Tiberias,North
C-20703,Seg B,Nazareth,North
C-20704,Seg B,Beer Sheva,South
C-20705,Seg B,Herzliya,Center
C-20706,Seg B,Tel Aviv,Center
C-20707,Seg C,Tel Aviv,Center
C-20708,Seg B,Eilat,South
C-20709,Seg A,Kiryat Ata,Haifa
C-20710,Seg C,Ashdod,South
C-20711,Seg C,Herzliya,Center
C-20712,Seg B,Nazareth,North
C-20713,Seg B,Rishon LeZion,Center
C-20714,Seg B,Haifa,Haifa
C-20715,Seg A,Afula,North
C-20716,Seg D,Netanya,Center
C-20717,Seg D,Ashdod,South
C-20718,Seg B,Nesher,Haifa
C-20719,Seg C,Rishon LeZion,Center
C-20720,Seg B,Holon,Center
C-20721,Seg A,Holon,Center
C-20722,Seg A,Haifa,Haifa
C-20723,Seg B,Beit Shemesh,Jerusalem
C-20724,Seg B,Akko,North
C-20725,Seg B,Beer Sheva,South
C-20726,Seg A,Karmiel,North
C-20727,Seg C,Jerusalem,Jerusalem
C-20728,Seg A,Nazareth,North
C-20729,Seg D,Holon,Center
C-20730,Seg A,Dimona,South
C-20731,Seg D,Tel Aviv,Center
C-20732,Seg C,Tiberias,North
C-20733,Seg B,Mevaseret Zion,Jerusalem
C-20734,Seg B,Ashdod,South
C-20735,Seg A,Nazareth,North
C-20736,Seg A,Rishon LeZion,Center
C-20737,Seg B,Petah Tikva,Center
C-20738,Seg A,Herzliya,Center
C-20739,Seg A,Ramat Gan,Center
C-20740,Seg A,Nesher,Haifa
C-20741,Seg B,Rishon LeZion,Center
C-20742,Seg B,Tiberias,North
C-20743,Seg B,Petah Tikva,Center
C-20744,Seg B,Tel Aviv,Center
C-20745,Seg B,Tel Aviv,Center
C-20746,Seg D,Tel Aviv,Center
C-20747,Seg A,Mevaseret Zion,Jerusalem
C-20748,Seg B,Tiberias,North
C-20749,Seg A,Tel Aviv,Center
C-20750,Seg A,Haifa,Haifa
C-20751,Seg A,Ashkelon,South
C-20752,Seg A,Afula,North
C-20753,Seg B,Holon,Center
C-20754,Seg D,Holon,Center
C-20755,Seg A,Netanya,Center
C-20756,Seg B,Beit Shemesh,Jerusalem
C-20757,Seg C,Tiberias,North
C-20758,Seg A,Nesher,Haifa
C-20759,Seg B,Petah Tikva,Center
C-20760,Seg A,Herzliya,Center
C-20761,Seg A,Tiberias,North
C-20762,Seg B,Afula,North
C-20763,Seg B,Nazareth,North
C-20764,Seg B,Ramat Gan,Center
C-20765,Seg A,Hadera,Haifa
C-20766,Seg D,Tiberias,North
C-20767,Seg C,Petah Tikva,Center
C-20768,Seg C,Mevaseret Zion,Jerusalem
C-20769,Seg A,Petah Tikva,Center
C-20770,Seg B,Herzliya,Center
C-20771,Seg A,Ramat Gan,Center
C-20772,Seg B,Haifa,Haifa
C-20773,Seg A,Netanya,Center
C-20774,Seg C,Petah Tikva,Center
C-20775,Seg A,Tel Aviv,Center
C-20776,Seg B,Holon,Center
C-20777,Seg C,Eilat,South
C-20778,Seg A,Akko,North
C-20779,Seg A,Karmiel,North
C-20780,Seg A,Ramat Gan,Center
C-20781,Seg A,Beer Sheva,South
C-20782,Seg B,Dimona,South
C-20783,Seg A,Ashkelon,South
C-20784,Seg A,Hadera,Haifa
C-20785,Seg B,Karmiel,North
C-20786,Seg A,Netanya,Center
C-20787,Seg A,Mevaseret Zion,Jerusalem
C-20788,Seg A,Rishon LeZion,Center
C-20789,Seg B,Holon,Center
C-20790,Seg D,Petah Tikva,Center
C-20791,Seg A,Ramat Gan,Center
C-20792,Seg A,Herzliya,Center
C-20793,Seg B,Tiberias,North
C-20794,Seg A,Hadera,Haifa
C-20795,Seg D,Kiryat Ata,Haifa
C-20796,Seg B,Afula,North
C-20797,Seg B,Jerusalem,Jerusalem
C-20798,Seg B,Karmiel,North
C-20799,Seg C,Kiryat Ata,Haifa
C-20800,Seg C,Netanya,Center
C-20801,Seg A,Karmiel,North
C-20802,Seg A,Beer Sheva,South
C-20803,Seg C,Haifa,Haifa
C-20804,Seg C,Hadera,Haifa
C-20805,Seg A,Beit Shemesh,Jerusalem
C-20806,Seg A,Tel Aviv,Center
C-20807,Seg D,Mevaseret Zion,Jerusalem
C-20808,Seg C,Petah Tikva,Center
C-20809,Seg C,Tel Aviv,Center
C-20810,Seg C,Beer Sheva,South
C-20811,Seg A,Ashdod,South
C-20812,Seg B,Tiberias,North
C-20813,Seg B,Hadera,Haifa
C-20814,Seg A,Holon,Center
C-20815,Seg A,Netanya,Center
C-20816,Seg A,Netanya,Center
C-20817,Seg B,Beit Shemesh,Jerusalem
C-20818,Seg B,Herzliya,Center
C-20819,Seg B,Ashdod,South
C-20820,Seg A,Mevaseret Zion,Jerusalem
C-20821,Seg A,Jerusalem,Jerusalem
C-20822,Seg A,Kiryat Ata,Haifa
C-20823,Seg A,Tiberias,North
C-20824,Seg B,Tel Aviv,Center
C-20825,Seg A,Mevaseret Zion,Jerusalem
C-20826,Seg A,Jerusalem,Jerusalem
C-20827,Seg D,Karmiel,North
C-20828,Seg A,Ashkelon,South
C-20829,Seg B,Ramat Gan,Center
C-20830,Seg A,Mevaseret Zion,Jerusalem
C-20831,Seg D,Karmiel,North
C-20832,Seg B,Rishon LeZion,Center
C-20833,Seg B,Mevaseret Zion,Jerusalem
C-20834,Seg A,Nesher,Haifa
C-20835,Seg A,Beit Shemesh,Jerusalem
C-20836,Seg B,Tel Aviv,Center
C-20837,Seg D,Tel Aviv,Center
C-20838,Seg A,Beit Shemesh,Jerusalem
C-20839,Seg A,Ramat Gan,Center
C-20840,Seg B,Nesher,Haifa
C-20841,Seg A,Rishon LeZion,Center
C-20842,Seg A,Afula,North
C-20843,Seg B,Nesher,Haifa
C-20844,Seg B,Herzliya,Center
C-20845,Seg B,Ramat Gan,Center
C-20846,Seg C,Ramat Gan,Center
C-20847,Seg B,Petah Tikva,Center
C-20848,Seg A,Holon,Center
C-20849,Seg A,Holon,Center
C-20850,Seg D,Mevaseret Zion,Jerusalem
C-20851,Seg A,Ashdod,South
C-20852,Seg A,Beit Shemesh,Jerusalem
C-20853,Seg C,Petah Tikva,Center
C-20854,Seg A,Kiryat Ata,Haifa
C-20855,Seg B,Akko,North
C-20856,Seg A,Tel Aviv,Center
C-20857,Seg D,Netanya,Center
C-20858,Seg B,Ashdod,South
C-20859,Seg D,Ashdod,South
C-20860,Seg C,Holon,Center
C-20861,Seg A,Tel Aviv,Center
C-20862,Seg A,Netanya,Center
C-20863,Seg C,Jerusalem,Jerusalem
C-20864,Seg B,Rishon LeZion,Center
C-20865,Seg C,Netanya,Center
C-20866,Seg C,Herzliya,Center
C-20867,Seg C,Tel Aviv,Center
C-20868,Seg B,Herzliya,Center
C-20869,Seg B,Kiryat Ata,Haifa
C-20870,Seg A,Tiberias,North
C-20871,Seg D,Dimona,South
C-20872,Seg B,Karmiel,North
C-20873,Seg D,Dimona,South
C-20874,Seg B,Jerusalem,Jerusalem
C-20875,Seg B,Eilat,South
C-20876,Seg B,Ashkelon,South
C-20877,Seg A,Tiberias,North
C-20878,Seg B,Mevaseret Zion,Jerusalem
C-20879,Seg A,Ashkelon,South
C-20880,Seg A,Akko,North
C-20881,Seg A,Nazareth,North
C-20882,Seg C,Herzliya,Center
C-20883,Seg A,Akko,North
C-20884,Seg A,Rishon LeZion,Center
C-20885,Seg C,Beit Shemesh,Jerusalem
C-20886,Seg A,Rishon LeZion,Center
C-20887,Seg D,Tel Aviv,Center
C-20888,Seg B,Netanya,Center
C-20889,Seg A,Herzliya,Center
C-20890,Seg C,Holon,Center
C-20891,Seg A,Haifa,Haifa
C-20892,Seg C,Netanya,Center
C-20893,Seg D,Eilat,South
C-20894,Seg A,Ramat Gan,Center
C-20895,Seg A,Herzliya,Center
C-20896,Seg C,Ramat Gan,Center
C-20897,Seg A,Tel Aviv,Center
C-20898,Seg A,Tel Aviv,Center
C-20899,Seg C,Herzliya,Center
C-20900,Seg B,Petah Tikva,Center
C-20901,Seg D,Tel Aviv,Center
C-20902,Seg B,Holon,Center
C-20903,Seg D,Herzliya,Center
C-20904,Seg B,Nesher,Haifa
C-20905,Seg B,Jerusalem,Jerusalem
C-20906,Seg A,Kiryat Ata,Haifa
C-20907,Seg A,Nesher,Haifa
C-20908,Seg A,Nesher,Haifa
C-20909,Seg A,Herzliya,Center
C-20910,Seg B,Mevaseret Zion,Jerusalem
C-20911,Seg A,Haifa,Haifa
C-20912,Seg C,Tel Aviv,Center
C-20913,Seg C,Herzliya,Center
C-20914,Seg D,Petah Tikva,Center
C-20915,Seg C,Mevaseret Zion,Jerusalem
C-20916,Seg B,Holon,Center
C-20917,Seg B,Kiryat Ata,Haifa
C-20918,Seg C,Holon,Center
C-20919,Seg A,Eilat,South
C-20920,Seg A,Rishon LeZion,Center
C-20921,Seg A,Mevaseret Zion,Jerusalem
C-20922,Seg B,Hadera,Haifa
C-20923,Seg A,Tel Aviv,Center
C-20924,Seg A,Akko,North
C-20925,Seg A,Nazareth,North
C-20926,Seg A,Akko,North
C-20927,Seg C,Netanya,Center
C-20928,Seg A,Hadera,Haifa
C-20929,Seg B,Hadera,Haifa
C-20930,Seg D,Tel Aviv,Center
C-20931,Seg D,Beer Sheva,South
C-20932,Seg A,Petah Tikva,Center
C-20933,Seg B,Hadera,Haifa
C-20934,Seg B,Mevaseret Zion,Jerusalem
C-20935,Seg B,Dimona,South
C-20936,Seg A,Tiberias,North
C-20937,Seg D,Herzliya,Center
C-20938,Seg C,Hadera,Haifa
C-20939,Seg D,Holon,Center
C-20940,Seg C,Nesher,Haifa
C-20941,Seg B,Dimona,South
C-20942,Seg C,Holon,Center
C-20943,Seg C,Mevaseret Zion,Jerusalem
C-20944,Seg A,Haifa,Haifa
C-20945,Seg B,Jerusalem,Jerusalem
C-20946,Seg A,Rishon LeZion,Center
C-20947,Seg B,Herzliya,Center
C-20948,Seg B,Ramat Gan,Center
C-20949,Seg B,Holon,Center
C-20950,Seg A,Ramat Gan,Center
C-20951,Seg A,Hadera,Haifa
C-20952,Seg A,Karmiel,North
C-20953,Seg B,Kiryat Ata,Haifa
C-20954,Seg A,Tel Aviv,Center
C-20955,Seg C,Hadera,Haifa
C-20956,Seg A,Hadera,Haifa
C-20957,Seg A,Eilat,South
C-20958,Seg D,Eilat,South
C-20959,Seg C,Nesher,Haifa
C-20960,Seg C,Ramat Gan,Center
C-20961,Seg A,Herzliya,Center
C-20962,Seg B,Beer Sheva,South
C-20963,Seg A,Afula,North
C-20964,Seg A,Nazareth,North
C-20965,Seg C,Akko,North
C-20966,Seg B,Kiryat Ata,Haifa
C-20967,Seg A,Tel Aviv,Center
C-20968,Seg A,Kiryat Ata,Haifa
C-20969,Seg A,Herzliya,Center
C-20970,Seg A,Haifa,Haifa
C-20971,Seg A,Kiryat Ata,Haifa
C-20972,Seg B,Herzliya,Center
C-20973,Seg B,Beit Shemesh,Jerusalem
C-20974,Seg B,Petah Tikva,Center
C-20975,Seg A,Afula,North
C-20976,Seg A,Nesher,Haifa
C-20977,Seg C,Jerusalem,Jerusalem
C-20978,Seg A,Mevaseret Zion,Jerusalem
C-20979,Seg A,Akko,North
C-20980,Seg B,Jerusalem,Jerusalem
C-20981,Seg A,Ashdod,South
C-20982,Seg A,Haifa,Haifa
C-20983,Seg A,Holon,Center
C-20984,Seg A,Nazareth,North
C-20985,Seg C,Afula,North
C-20986,Seg B,Hadera,Haifa
C-20987,Seg A,Nazareth,North
C-20988,Seg C,Haifa,Haifa
C-20989,Seg A,Afula,North
C-20990,Seg A,Petah Tikva,Center
C-20991,Seg C,Rishon LeZion,Center
C-20992,Seg A,Mevaseret Zion,Jerusalem
C-20993,Seg A,Ashkelon,South
C-20994,Seg B,Herzliya,Center
C-20995,Seg A,Nesher,Haifa
C-20996,Seg B,Rishon LeZion,Center
C-20997,Seg B,Hadera,Haifa
C-20998,Seg A,Petah Tikva,Center
C-20999,Seg B,Ashdod,South
C-21000,Seg A,Beit Shemesh,Jerusalem
C-21001,Seg B,Afula,North
C-21002,Seg D,Ramat Gan,Center
C-21003,Seg C,Ashdod,South
C-21004,Seg A,Tel Aviv,Center
C-21005,Seg C,Afula,North
C-21006,Seg A,Kiryat Ata,Haifa
C-21007,Seg C,Beit Shemesh,Jerusalem
C-21008,Seg A,Kiryat Ata,Haifa
C-21009,Seg C,Akko,North
C-21010,Seg C,Herzliya,Center
C-21011,Seg D,Rishon LeZion,Center
C-21012,Seg B,Beer Sheva,South
C-21013,Seg B,Ashdod,South
C-21014,Seg B,Tel Aviv,Center
C-21015,Seg A,Netanya,Center
C-21016,Seg B,Afula,North
C-21017,Seg B,Kiryat Ata,Haifa
C-21018,Seg A,Beit Shemesh,Jerusalem
C-21019,Seg C,Rishon LeZion,Center
C-21020,Seg B,Holon,Center
