subscriber_id,billing_month,billed_amount
S-74644,2024-05,53.14
S-74645,2024-05,42.0
S-74650,2024-05,87.0
S-74651,2024-05,48.15
S-74652,2024-05,55.0
S-74655,2024-05,69.0
S-74656,2024-05,69.0
S-74657,2024-05,69.0
S-74658,2024-05,35.0
S-74663,2024-05,44.0
S-74664,2024-05,42.0
S-74667,2024-05,35.0
S-74668,2024-05,35.0
S-74669,2024-05,58.68
S-74672,2024-05,26.0
S-74673,2024-05,9.05
S-74674,2024-05,72.86
S-74675,2024-05,74.42
S-74677,2024-05,31.0
S-74678,2024-05,109.0
S-74680,2024-05,50.59
S-74683,2024-05,52.0
S-74686,2024-05,69.0
S-74691,2024-05,35.0
S-74693,2024-05,55.0
S-74696,2024-05,39.0
S-74698,2024-05,37.64
S-74699,2024-05,37.0
S-74701,2024-05,74.01
S-74702,2024-05,58.65
S-74704,2024-05,39.0
S-74705,2024-05,72.83
S-74706,2024-05,71.12
S-74707,2024-05,89.0
S-74711,2024-05,35.0
S-74715,2024-05,39.0
S-74716,2024-05,55.0
S-74718,2024-05,41.0
S-74719,2024-05,46.0
S-74720,2024-05,100.12
S-74722,2024-05,69.0
S-74723,2024-05,109.0
S-74725,2024-05,69.0
S-74734,2024-05,57.42
S-74739,2024-05,35.0
S-74740,2024-05,35.0
S-74742,2024-05,28.05
S-74744,2024-05,55.0
S-74745,2024-05,39.0
S-74748,2024-05,95.62
S-74749,2024-05,49.0
S-74750,2024-05,89.0
S-74751,2024-05,60.47
S-74753,2024-05,35.0
S-74754,2024-05,89.0
S-74757,2024-05,42.25
S-74763,2024-05,69.0
S-74764,2024-05,48.54
S-74765,2024-05,41.93
S-74766,2024-05,86.65
S-74767,2024-05,69.0
S-74768,2024-05,39.41
S-74770,2024-05,22.26
S-74776,2024-05,55.0
S-74784,2024-05,55.0
S-74785,2024-05,39.0
S-74786,2024-05,67.24
S-74787,2024-05,45.0
S-74788,2024-05,48.0
S-74789,2024-05,38.99
S-74794,2024-05,42.0
S-74801,2024-05,66.0
S-74802,2024-05,55.58
S-74803,2024-05,55.0
S-74804,2024-05,49.0
S-74807,2024-05,30.0
S-74808,2024-05,51.26
S-74809,2024-05,49.0
S-74810,2024-05,69.0
S-74811,2024-05,39.0
S-74815,2024-05,55.0
S-74817,2024-05,39.0
S-74818,2024-05,35.0
S-74819,2024-05,49.0
S-74821,2024-05,85.88
S-74822,2024-05,89.0
S-74823,2024-05,35.0
S-74825,2024-05,69.0
S-74827,2024-05,83.0
S-74828,2024-05,91.98
S-74829,2024-05,63.0
S-74832,2024-05,39.0
S-74834,2024-05,35.0
S-74839,2024-05,35.0
S-74840,2024-05,8.87
S-74841,2024-05,55.0
S-74842,2024-05,89.0
S-74844,2024-05,7.1
S-74849,2024-05,42.0
S-74856,2024-05,83.0
S-74867,2024-05,37.39
S-74868,2024-05,39.0
S-74869,2024-05,89.0
S-74876,2024-05,89.0
S-74877,2024-05,35.0
S-74878,2024-05,42.82
S-74880,2024-05,35.0
S-74883,2024-05,55.0
S-74884,2024-05,69.0
S-74885,2024-05,69.0
S-74887,2024-05,40.46
S-74888,2024-05,69.0
S-74889,2024-05,41.0
S-74890,2024-05,42.0
S-74891,2024-05,86.13
S-74897,2024-05,68.41
S-74899,2024-05,48.18
S-74900,2024-05,52.25
S-74905,2024-05,55.0
S-74906,2024-05,58.34
S-74909,2024-05,37.62
S-74910,2024-05,33.11
S-74911,2024-05,31.0
S-74912,2024-05,55.0
S-74913,2024-05,55.0
S-74914,2024-05,46.0
S-74915,2024-05,74.5
S-74917,2024-05,83.23
S-74919,2024-05,39.0
S-74928,2024-05,119.63
S-74929,2024-05,69.0
S-74931,2024-05,55.0
S-74935,2024-05,49.0
S-74939,2024-05,72.94
S-74941,2024-05,69.0
S-74942,2024-05,79.0
S-74943,2024-05,89.0
S-74944,2024-05,32.6
S-74945,2024-05,34.0
S-74948,2024-05,40.88
S-74949,2024-05,89.0
S-74950,2024-05,49.0
S-74951,2024-05,57.0
S-74970,2024-05,55.0
S-74972,2024-05,46.05
S-74973,2024-05,69.0
S-74976,2024-05,39.0
S-74979,2024-05,69.0
S-74983,2024-05,42.0
S-74987,2024-05,77.06
S-74991,2024-05,43.97
S-74992,2024-05,39.0
S-74996,2024-05,55.0
S-75003,2024-05,89.0
S-75004,2024-05,48.0
S-75007,2024-05,42.0
S-75012,2024-05,33.25
S-75014,2024-05,47.19
S-75016,2024-05,49.0
S-75022,2024-05,55.0
S-75030,2024-05,39.0
S-75031,2024-05,49.0
S-75033,2024-05,35.0
S-75036,2024-05,71.08
S-75042,2024-05,8.61
S-75043,2024-05,61.06
S-75045,2024-05,61.19
S-75056,2024-05,39.0
S-75058,2024-05,33.44
S-75059,2024-05,49.9
S-75060,2024-05,79.0
S-75065,2024-05,51.0
S-75067,2024-05,37.88
S-75068,2024-05,55.0
S-75069,2024-05,30.43
S-75072,2024-05,63.48
S-75081,2024-05,55.0
S-75083,2024-05,39.0
S-75084,2024-05,73.84
S-75088,2024-05,42.0
S-75089,2024-05,73.23
S-75091,2024-05,71.76
S-75092,2024-05,49.0
S-75094,2024-05,49.0
S-75095,2024-05,69.0
S-75096,2024-05,69.0
S-75106,2024-05,55.0
S-75110,2024-05,35.0
S-75111,2024-05,49.0
S-75112,2024-05,42.0
S-75118,2024-05,55.0
S-75120,2024-05,87.0
S-75122,2024-05,69.0
S-75127,2024-05,89.0
S-75128,2024-05,69.0
S-75133,2024-05,34.94
S-75134,2024-05,98.36
S-75135,2024-05,29.06
S-75138,2024-05,41.0
S-75141,2024-05,35.0
S-75142,2024-05,69.0
S-75143,2024-05,31.0
S-75145,2024-05,39.0
S-75152,2024-05,49.0
S-75163,2024-05,37.05
S-75164,2024-05,35.0
S-75165,2024-05,87.0
S-75167,2024-05,63.04
S-75168,2024-05,39.0
S-75169,2024-05,42.57
S-75171,2024-05,79.0
S-75172,2024-05,26.0
S-75173,2024-05,49.0
S-75175,2024-05,53.0
S-75178,2024-05,79.0
S-75179,2024-05,35.0
S-75187,2024-05,42.0
S-75188,2024-05,58.38
S-75189,2024-05,48.0
S-75190,2024-05,39.0
S-75192,2024-05,54.9
S-75194,2024-05,55.0
S-75195,2024-05,52.0
S-75198,2024-05,49.0
S-75199,2024-05,15.48
S-75208,2024-05,39.0
S-75210,2024-05,46.23
S-75211,2024-05,55.0
S-75216,2024-05,69.0
S-75219,2024-05,33.0
S-75220,2024-05,77.42
S-75221,2024-05,51.0
S-75222,2024-05,35.0
S-75224,2024-05,21.45
S-75229,2024-05,89.0
S-75231,2024-05,69.0
S-75232,2024-05,35.79
S-75238,2024-05,69.0
S-75239,2024-05,45.0
S-75241,2024-05,35.93
S-75246,2024-05,27.1
S-75247,2024-05,69.0
S-75252,2024-05,89.0
S-75256,2024-05,14.23
S-75257,2024-05,42.0
S-75259,2024-05,37.0
S-75262,2024-05,42.0
S-75264,2024-05,66.0
S-75266,2024-05,90.16
S-75267,2024-05,20.32
S-75268,2024-05,35.0
S-75273,2024-05,89.0
S-75274,2024-05,39.0
S-75275,2024-05,43.7
S-75277,2024-05,42.0
S-75278,2024-05,36.0
S-75286,2024-05,69.0
S-75287,2024-05,55.09
S-75288,2024-05,90.48
S-75289,2024-05,33.0
S-75290,2024-05,39.0
S-75291,2024-05,69.0
S-75293,2024-05,55.35
S-75294,2024-05,69.0
S-75295,2024-05,94.79
S-75296,2024-05,45.0
S-75300,2024-05,79.0
S-75301,2024-05,45.78
S-75302,2024-05,63.0
S-75304,2024-05,42.0
S-75306,2024-05,35.0
S-75309,2024-05,71.05
S-75310,2024-05,69.0
S-75313,2024-05,89.0
S-75318,2024-05,35.07
S-75319,2024-05,42.0
S-75320,2024-05,55.0
S-75323,2024-05,69.0
S-75326,2024-05,49.0
S-75331,2024-05,69.0
S-75332,2024-05,89.0
S-75336,2024-05,69.0
S-75337,2024-05,55.0
S-75338,2024-05,35.0
S-75340,2024-05,69.0
S-75341,2024-05,35.0
S-75343,2024-05,69.0
S-75347,2024-05,35.0
S-75351,2024-05,89.0
S-75354,2024-05,66.0
S-75355,2024-05,42.0
S-75357,2024-05,69.0
S-75358,2024-05,69.0
S-75360,2024-05,42.0
S-75361,2024-05,49.0
S-75363,2024-05,30.0
S-75366,2024-05,31.0
S-75367,2024-05,46.0
S-75368,2024-05,91.1
S-75369,2024-05,55.0
S-75370,2024-05,129.0
S-75371,2024-05,69.0
S-75372,2024-05,39.0
S-75374,2024-05,31.0
S-75375,2024-05,42.0
S-75376,2024-05,89.0
S-75388,2024-05,89.0
S-75389,2024-05,33.0
S-75391,2024-05,39.0
S-75396,2024-05,69.0
S-75400,2024-05,26.0
S-75401,2024-05,31.0
S-75402,2024-05,50.49
S-75403,2024-05,45.0
S-75415,2024-05,55.0
S-75422,2024-05,34.0
S-75429,2024-05,40.26
S-75430,2024-05,70.21
S-75434,2024-05,69.0
S-75438,2024-05,69.33
S-75439,2024-05,55.0
S-75441,2024-05,55.04
S-75443,2024-05,44.55
S-75444,2024-05,35.0
S-75445,2024-05,42.0
S-75447,2024-05,49.0
S-75461,2024-05,55.4
S-75465,2024-05,57.11
S-75467,2024-05,55.0
S-75470,2024-05,39.0
S-75473,2024-05,42.0
S-75476,2024-05,69.0
S-75477,2024-05,35.79
S-75482,2024-05,34.0
S-75483,2024-05,58.05
S-75484,2024-05,51.74
S-75485,2024-05,42.0
S-75487,2024-05,55.0
S-75489,2024-05,46.39
S-75490,2024-05,42.0
S-75491,2024-05,63.0
S-75492,2024-05,42.12
S-75522,2024-05,49.0
S-75523,2024-05,69.0
S-75532,2024-05,79.42
S-75533,2024-05,6.29
S-75536,2024-05,82.16
S-75537,2024-05,51.0
S-75538,2024-05,69.0
S-75540,2024-05,89.0
S-75541,2024-05,37.24
S-75543,2024-05,39.0
S-75546,2024-05,59.23
S-75549,2024-05,35.0
S-75553,2024-05,33.29
S-75554,2024-05,65.55
S-75555,2024-05,39.0
S-75556,2024-05,62.84
S-75557,2024-05,57.0
S-75562,2024-05,49.68
S-75564,2024-05,46.59
S-75566,2024-05,91.09
S-75568,2024-05,89.87
S-75571,2024-05,2.41
S-75575,2024-05,55.53
S-75576,2024-05,44.62
S-75577,2024-05,33.0
S-75578,2024-05,85.46
S-75579,2024-05,89.0
S-75580,2024-05,89.01
S-75583,2024-05,55.0
S-75588,2024-05,55.0
S-75590,2024-05,55.0
S-75591,2024-05,69.0
S-75593,2024-05,34.0
S-75596,2024-05,39.0
S-75597,2024-05,42.0
S-75598,2024-05,26.0
S-75601,2024-05,55.0
S-75604,2024-05,39.0
S-75605,2024-05,46.36
S-75606,2024-05,93.32
S-75608,2024-05,96.93
S-75610,2024-05,89.34
S-75611,2024-05,89.0
S-75614,2024-05,49.0
S-75616,2024-05,69.0
S-75617,2024-05,24.48
S-75621,2024-05,83.0
S-75622,2024-05,63.0
S-75623,2024-05,49.0
S-75624,2024-05,52.25
S-75625,2024-05,68.74
S-75626,2024-05,42.0
S-75627,2024-05,46.74
S-75633,2024-05,55.0
S-75637,2024-05,54.94
S-75644,2024-05,85.94
S-75645,2024-05,55.0
S-75647,2024-05,55.0
S-75652,2024-05,44.26
S-75656,2024-05,69.0
S-75660,2024-05,41.71
S-75661,2024-05,42.0
S-75665,2024-05,69.0
S-75666,2024-05,39.0
S-75670,2024-05,76.6
S-75672,2024-05,69.0
S-75673,2024-05,40.56
S-75674,2024-05,39.0
S-75678,2024-05,13.39
S-75680,2024-05,35.0
S-75688,2024-05,35.09
S-75689,2024-05,89.0
S-75690,2024-05,45.86
S-75698,2024-05,73.65
S-75709,2024-05,35.0
S-75711,2024-05,55.65
S-75712,2024-05,69.0
S-75717,2024-05,68.01
S-75719,2024-05,42.1
S-75720,2024-05,89.0
S-75721,2024-05,57.71
S-75726,2024-05,39.37
S-75729,2024-05,55.0
S-75730,2024-05,48.0
S-75731,2024-05,49.0
S-75732,2024-05,55.0
S-75735,2024-05,42.0
S-75737,2024-05,96.21
S-75738,2024-05,39.0
S-75741,2024-05,42.0
S-75742,2024-05,39.0
S-75743,2024-05,79.0
S-75745,2024-05,33.46
S-75749,2024-05,52.3
S-75751,2024-05,18.97
S-75756,2024-05,33.87
S-75758,2024-05,55.0
S-75759,2024-05,76.09
S-75761,2024-05,54.51
S-75762,2024-05,35.0
S-75763,2024-05,101.76
S-75764,2024-05,55.0
S-75765,2024-05,69.0
S-75766,2024-05,40.06
S-75769,2024-05,67.18
S-75772,2024-05,43.13
S-75773,2024-05,52.0
S-75775,2024-05,46.0
S-75777,2024-05,32.48
S-75782,2024-05,60.27
S-75783,2024-05,42.89
S-75785,2024-05,39.0
S-75788,2024-05,69.0
S-75795,2024-05,41.65
S-75800,2024-05,53.93
S-75801,2024-05,85.38
S-75804,2024-05,36.53
S-75806,2024-05,69.0
S-75809,2024-05,39.18
S-75812,2024-05,69.0
S-75814,2024-05,76.11
S-75815,2024-05,79.0
S-75816,2024-05,44.0
S-75817,2024-05,82.05
S-75820,2024-05,35.58
S-75821,2024-05,109.0
S-75822,2024-05,72.6
S-75823,2024-05,73.3
S-75831,2024-05,69.0
S-75832,2024-05,71.5
S-75833,2024-05,39.0
S-75836,2024-05,48.98
S-75837,2024-05,89.0
S-75844,2024-05,34.0
S-75846,2024-05,69.9
S-75848,2024-05,89.0
S-75849,2024-05,45.0
S-75854,2024-05,44.77
S-75855,2024-05,69.0
S-75856,2024-05,12.42
S-75862,2024-05,49.0
S-75864,2024-05,39.0
S-75865,2024-05,55.0
S-75866,2024-05,39.0
S-75872,2024-05,39.0
S-75873,2024-05,55.14
S-75874,2024-05,92.48
S-75875,2024-05,69.0
S-75876,2024-05,89.0
S-75877,2024-05,69.0
S-75879,2024-05,55.0
S-75888,2024-05,35.55
S-75889,2024-05,49.0
S-75892,2024-05,92.94
S-75898,2024-05,39.0
S-75905,2024-05,41.0
S-75907,2024-05,35.0
S-75908,2024-05,71.02
S-75911,2024-05,89.0
S-75912,2024-05,69.0
S-75913,2024-05,86.15
S-75914,2024-05,36.03
S-75919,2024-05,69.0
S-75920,2024-05,89.0
S-75922,2024-05,48.08
S-75924,2024-05,10.06
S-75930,2024-05,55.0
S-75932,2024-05,35.48
S-75940,2024-05,67.92
S-75943,2024-05,89.0
S-75945,2024-05,63.0
S-75946,2024-05,39.0
S-75947,2024-05,69.0
S-75949,2024-05,55.0
S-75950,2024-05,50.81
S-75951,2024-05,89.0
S-75955,2024-05,7.32
S-75956,2024-05,28.45
S-75957,2024-05,69.0
S-75958,2024-05,55.0
S-75959,2024-05,35.0
S-75963,2024-05,69.0
S-75965,2024-05,55.0
S-75966,2024-05,49.0
S-75968,2024-05,35.0
S-75969,2024-05,69.0
S-75974,2024-05,35.0
S-75976,2024-05,85.69
S-75977,2024-05,69.01
S-75978,2024-05,42.0
S-75982,2024-05,69.0
S-75984,2024-05,51.0
S-75986,2024-05,55.0
S-75987,2024-05,60.29
S-75988,2024-05,69.0
S-75991,2024-05,39.0
S-75995,2024-05,69.0
S-75996,2024-05,35.0
S-75999,2024-05,42.0
S-76003,2024-05,40.6
S-76004,2024-05,69.0
S-76006,2024-05,55.0
S-76007,2024-05,38.15
S-76008,2024-05,109.0
S-76009,2024-05,79.0
S-76012,2024-05,55.0
S-76017,2024-05,42.78
S-76018,2024-05,28.23
S-76030,2024-05,46.19
S-76031,2024-05,17.61
S-76032,2024-05,5.74
S-76033,2024-05,73.95
S-76035,2024-05,17.81
S-76040,2024-05,55.0
S-76042,2024-05,49.0
S-76044,2024-05,73.61
S-76045,2024-05,39.0
S-76046,2024-05,30.0
S-76047,2024-05,52.0
S-76048,2024-05,35.0
S-76052,2024-05,43.64
S-76053,2024-05,37.0
S-76054,2024-05,55.0
S-76055,2024-05,35.0
S-76062,2024-05,35.0
S-76063,2024-05,2.03
S-76073,2024-05,55.0
S-76075,2024-05,47.0
S-76086,2024-05,43.65
S-76090,2024-05,69.0
S-76091,2024-05,89.0
S-76092,2024-05,39.0
S-76093,2024-05,73.41
S-76094,2024-05,66.38
S-76097,2024-05,63.0
S-76100,2024-05,28.39
S-76102,2024-05,55.0
S-76103,2024-05,79.0
S-76104,2024-05,42.0
S-76106,2024-05,69.0
S-76112,2024-05,49.91
S-76113,2024-05,11.29
S-76114,2024-05,69.0
S-76115,2024-05,49.0
S-76116,2024-05,89.0
S-76117,2024-05,63.0
S-76118,2024-05,69.0
S-76119,2024-05,55.0
S-76120,2024-05,54.5
S-76121,2024-05,69.0
S-76125,2024-05,69.0
S-76126,2024-05,39.0
S-76128,2024-05,55.0
S-76130,2024-05,49.0
S-76131,2024-05,49.0
S-76132,2024-05,69.0
S-76137,2024-05,52.96
S-76138,2024-05,69.0
S-76139,2024-05,46.45
S-76140,2024-05,41.0
S-76145,2024-05,35.0
S-76146,2024-05,42.0
S-76147,2024-05,57.0
S-76149,2024-05,46.0
S-76150,2024-05,35.0
S-76151,2024-05,67.33
S-76153,2024-05,40.19
S-76156,2024-05,21.45
S-76157,2024-05,69.0
S-76158,2024-05,63.0
S-76163,2024-05,39.0
S-76164,2024-05,55.0
S-76168,2024-05,39.0
S-76169,2024-05,41.81
S-76170,2024-05,41.64
S-76171,2024-05,53.99
S-76174,2024-05,69.0
S-76175,2024-05,39.0
S-76177,2024-05,12.87
S-76178,2024-05,44.88
S-76180,2024-05,78.06
S-76181,2024-05,47.19
S-76183,2024-05,89.0
S-76184,2024-05,47.73
S-76185,2024-05,35.0
S-76189,2024-05,89.0
S-76190,2024-05,69.0
S-76192,2024-05,55.0
S-76198,2024-05,20.65
S-76199,2024-05,69.0
S-76200,2024-05,35.73
S-76201,2024-05,69.0
S-76202,2024-05,42.0
S-76203,2024-05,129.0
S-76210,2024-05,37.0
S-76216,2024-05,14.35
S-76218,2024-05,87.12
S-76219,2024-05,35.0
S-76220,2024-05,37.07
S-76224,2024-05,37.0
S-76225,2024-05,89.0
S-76227,2024-05,42.0
S-76231,2024-05,69.0
S-76232,2024-05,129.0
S-76236,2024-05,74.87
S-76237,2024-05,24.84
S-76239,2024-05,39.0
S-76240,2024-05,35.0
S-76241,2024-05,39.49
S-76242,2024-05,39.0
S-76247,2024-05,49.62
S-76251,2024-05,42.0
S-76252,2024-05,54.38
S-76258,2024-05,35.0
S-76261,2024-05,39.0
S-76262,2024-05,57.0
S-76265,2024-05,35.0
S-76266,2024-05,90.44
S-76268,2024-05,63.0
S-76270,2024-05,55.0
S-76271,2024-05,84.57
S-76272,2024-05,55.0
S-76273,2024-05,32.0
S-76274,2024-05,63.41
S-76275,2024-05,69.0
S-76276,2024-05,39.0
S-76277,2024-05,34.0
S-76278,2024-05,35.0
S-76279,2024-05,71.44
S-76281,2024-05,38.25
S-76282,2024-05,58.65
S-76283,2024-05,37.94
S-76284,2024-05,75.65
S-76285,2024-05,48.45
S-76287,2024-05,71.99
S-76288,2024-05,48.34
S-76290,2024-05,67.56
S-76295,2024-05,44.26
S-76296,2024-05,53.37
S-76303,2024-05,89.0
S-76309,2024-05,42.0
S-76310,2024-05,55.0
S-76311,2024-05,42.0
S-76312,2024-05,45.0
S-76321,2024-05,41.02
S-76324,2024-05,55.0
S-76325,2024-05,93.39
S-76326,2024-05,112.96
S-76327,2024-05,91.28
S-76332,2024-05,49.0
S-76335,2024-05,44.0
S-76337,2024-05,69.0
S-76338,2024-05,98.26
S-76339,2024-05,55.0
S-76342,2024-05,39.0
S-76349,2024-05,46.75
S-76353,2024-05,39.0
S-76354,2024-05,80.3
S-76358,2024-05,94.15
S-76359,2024-05,69.0
S-76361,2024-05,58.68
S-76362,2024-05,46.74
S-76363,2024-05,52.09
S-76364,2024-05,109.0
S-76372,2024-05,55.0
S-76373,2024-05,51.0
S-76376,2024-05,66.26
S-76378,2024-05,57.28
S-76382,2024-05,81.82
S-76385,2024-05,38.77
S-76388,2024-05,39.0
S-76393,2024-05,69.0
S-76399,2024-05,52.0
S-76406,2024-05,49.0
S-76407,2024-05,35.0
S-76409,2024-05,69.0
S-76413,2024-05,109.0
S-76414,2024-05,49.0
S-76415,2024-05,89.0
S-76416,2024-05,51.0
S-76417,2024-05,72.98
S-76418,2024-05,33.02
S-76420,2024-05,42.0
S-76428,2024-05,69.0
S-76433,2024-05,69.0
S-76434,2024-05,69.0
S-76435,2024-05,45.0
S-76436,2024-05,69.0
S-76437,2024-05,80.86
S-76439,2024-05,40.1
S-76447,2024-05,49.0
S-76453,2024-05,83.0
S-76454,2024-05,91.23
S-76455,2024-05,60.19
S-76456,2024-05,84.61
S-76458,2024-05,73.28
S-76459,2024-05,58.31
S-76460,2024-05,52.41
S-76461,2024-05,39.0
S-76462,2024-05,42.0
S-76464,2024-05,14.9
S-76465,2024-05,89.0
S-76470,2024-05,39.0
S-76471,2024-05,39.79
S-76472,2024-05,49.0
S-76473,2024-05,35.0
S-76477,2024-05,33.88
S-76486,2024-05,57.0
S-76487,2024-05,45.77
S-76489,2024-05,89.0
S-76490,2024-05,42.0
S-76495,2024-05,37.05
S-76499,2024-05,79.0
S-76500,2024-05,36.01
S-76504,2024-05,69.0
S-76505,2024-05,55.0
S-76509,2024-05,31.77
S-76512,2024-05,55.0
S-76513,2024-05,42.24
S-76514,2024-05,55.0
S-76518,2024-05,86.18
S-76520,2024-05,89.0
S-76521,2024-05,42.0
S-76523,2024-05,82.63
S-76525,2024-05,55.0
S-76527,2024-05,45.0
S-76528,2024-05,42.0
S-76529,2024-05,68.51
S-76533,2024-05,35.0
S-76541,2024-05,69.0
S-76542,2024-05,83.0
S-76548,2024-05,55.0
S-76549,2024-05,44.0
S-76550,2024-05,55.23
S-76551,2024-05,89.0
S-76553,2024-05,35.0
S-76554,2024-05,55.0
S-76555,2024-05,89.0
S-76556,2024-05,18.0
S-76557,2024-05,35.23
S-76558,2024-05,50.09
S-76559,2024-05,89.0
S-76562,2024-05,129.0
S-76564,2024-05,30.58
S-76567,2024-05,35.0
S-76568,2024-05,75.51
S-76569,2024-05,71.17
S-76575,2024-05,55.0
S-76576,2024-05,101.0
S-76577,2024-05,39.0
S-76578,2024-05,89.0
S-76579,2024-05,69.0
S-76586,2024-05,45.0
S-76588,2024-05,55.0
S-76595,2024-05,7.96
S-76596,2024-05,79.0
S-76604,2024-05,87.09
S-76605,2024-05,45.0
S-76618,2024-05,49.0
S-76619,2024-05,55.0
S-76620,2024-05,38.29
S-76625,2024-05,48.0
S-76631,2024-05,38.93
S-76632,2024-05,55.0
S-76633,2024-05,39.0
S-76634,2024-05,71.95
S-76637,2024-05,69.0
S-76639,2024-05,41.0
S-76640,2024-05,30.0
S-76645,2024-05,55.0
S-76647,2024-05,72.66
S-76649,2024-05,89.0
S-76655,2024-05,69.0
S-76659,2024-05,49.0
S-76660,2024-05,33.0
S-76662,2024-05,77.74
S-76663,2024-05,68.45
S-76668,2024-05,81.0
S-76670,2024-05,35.0
S-76671,2024-05,55.0
S-76674,2024-05,69.0
S-76676,2024-05,89.0
S-76677,2024-05,69.0
S-76681,2024-05,1.87
S-76685,2024-05,49.0
S-76686,2024-05,55.0
S-76687,2024-05,55.78
S-76688,2024-05,93.03
S-76690,2024-05,35.0
S-76694,2024-05,31.0
S-76695,2024-05,28.71
S-76697,2024-05,44.39
S-76699,2024-05,69.0
S-76701,2024-05,37.76
S-76702,2024-05,117.25
S-76705,2024-05,57.18
S-76707,2024-05,69.0
S-76708,2024-05,53.89
S-76709,2024-05,39.0
S-76710,2024-05,39.0
S-76711,2024-05,69.0
S-76713,2024-05,69.0
S-76717,2024-05,49.0
S-76718,2024-05,69.0
S-76719,2024-05,39.0
S-76720,2024-05,38.29
S-76722,2024-05,43.97
S-76723,2024-05,69.0
S-76729,2024-05,92.11
S-76730,2024-05,55.0
S-76731,2024-05,39.0
S-76734,2024-05,49.0
S-76736,2024-05,39.0
S-76737,2024-05,55.0
S-76739,2024-05,55.0
S-76741,2024-05,41.65
S-76745,2024-05,55.0
S-76746,2024-05,39.12
S-76751,2024-05,69.0
S-76754,2024-05,89.0
S-76757,2024-05,39.0
S-76762,2024-05,55.0
S-76763,2024-05,89.0
S-76765,2024-05,36.73
S-76766,2024-05,35.0
S-76768,2024-05,94.53
S-76769,2024-05,89.0
S-76773,2024-05,42.0
S-76774,2024-05,39.0
S-76775,2024-05,31.0
S-76778,2024-05,51.0
S-76780,2024-05,39.0
S-76781,2024-05,42.0
S-76785,2024-05,49.4
S-76786,2024-05,35.0
S-76792,2024-05,69.0
S-76793,2024-05,46.75
S-76798,2024-05,86.49
S-76803,2024-05,63.0
S-76805,2024-05,49.0
S-76806,2024-05,47.69
S-76807,2024-05,39.0
S-76808,2024-05,42.0
S-76809,2024-05,42.0
S-76810,2024-05,129.0
S-76811,2024-05,49.0
S-76812,2024-05,69.0
S-76816,2024-05,55.0
S-76819,2024-05,81.53
S-76820,2024-05,31.0
S-76828,2024-05,69.0
S-76829,2024-05,24.48
S-76830,2024-05,89.0
S-76835,2024-05,42.0
S-76836,2024-05,41.0
S-76837,2024-05,55.0
S-76838,2024-05,35.0
S-76839,2024-05,69.0
S-76844,2024-05,46.11
S-76845,2024-05,2.23
S-76846,2024-05,42.0
S-76847,2024-05,35.0
S-76851,2024-05,49.0
S-76852,2024-05,35.0
S-76853,2024-05,56.45
S-76854,2024-05,41.42
S-76855,2024-05,59.36
S-76862,2024-05,50.79
S-76863,2024-05,55.0
S-76865,2024-05,30.0
S-76866,2024-05,33.0
S-76873,2024-05,45.0
S-76876,2024-05,75.39
S-76878,2024-05,49.76
S-76879,2024-05,69.0
S-76880,2024-05,79.0
S-76881,2024-05,55.0
S-76882,2024-05,43.81
S-76883,2024-05,39.0
S-76884,2024-05,69.0
S-76886,2024-05,129.0
S-76887,2024-05,55.0
S-76888,2024-05,41.0
S-76893,2024-05,35.0
S-76894,2024-05,69.0
S-76895,2024-05,39.0
S-76897,2024-05,35.0
S-76898,2024-05,22.26
S-76899,2024-05,32.0
S-76900,2024-05,56.09
S-76902,2024-05,42.15
S-76903,2024-05,19.84
S-76904,2024-05,55.0
S-76906,2024-05,35.0
S-76907,2024-05,58.44
S-76908,2024-05,42.0
S-76909,2024-05,55.0
S-76911,2024-05,79.0
S-76914,2024-05,35.0
S-76915,2024-05,83.0
S-76916,2024-05,88.65
S-76917,2024-05,39.08
S-76919,2024-05,53.0
S-76920,2024-05,39.0
S-76921,2024-05,45.0
S-76922,2024-05,49.0
S-76923,2024-05,55.0
S-76924,2024-05,53.0
S-76927,2024-05,57.0
S-76930,2024-05,79.0
S-76935,2024-05,63.0
S-76936,2024-05,35.0
S-76941,2024-05,35.0
S-76943,2024-05,52.0
S-76951,2024-05,95.36
S-76952,2024-05,55.0
S-76953,2024-05,55.0
S-76961,2024-05,30.27
S-76962,2024-05,89.0
S-76964,2024-05,39.0
S-76965,2024-05,53.67
S-76966,2024-05,35.0
S-76973,2024-05,35.0
S-76976,2024-05,79.0
S-76977,2024-05,50.78
S-76981,2024-05,40.5
S-76982,2024-05,35.0
S-76983,2024-05,69.0
S-76984,2024-05,49.0
S-76986,2024-05,55.0
S-76988,2024-05,54.7
S-76989,2024-05,87.61
S-76990,2024-05,49.0
S-76991,2024-05,15.58
S-76994,2024-05,55.0
S-76996,2024-05,55.0
S-77008,2024-05,35.0
S-77012,2024-05,79.0
S-77014,2024-05,62.6
S-77024,2024-05,69.0
S-77029,2024-05,84.61
S-77030,2024-05,35.0
S-77032,2024-05,35.0
S-77033,2024-05,69.0
S-77034,2024-05,55.0
S-77035,2024-05,9.94
S-77036,2024-05,55.42
S-77037,2024-05,44.88
S-77038,2024-05,38.71
S-77041,2024-05,39.0
S-77050,2024-05,77.72
S-77051,2024-05,88.67
S-77052,2024-05,32.43
S-77053,2024-05,63.0
S-77054,2024-05,42.0
S-77055,2024-05,42.0
